id,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
377,0.595809014,0.922717813,0.35165621,0.203605141,0.493376513,0.791255787,0.863954364,0.741075781,0.945617452,0.845432579,0.714723672,0.774597969
378,0.489832414,0.921427576,0.441202086,0.195778717,0.811259488,0.817396737,0.673178345,0.734277666,0.845552526,0.732231969,0.767310189,0.706279094
379,0.981936717,0.904491937,0.3214003,0.194848946,0.749427764,0.82190658,0.8169196,0.783868696,0.839137774,0.809896517,0.825641451,0.711754126
380,0.180383547,0.908464243,0.007249711,0.197321524,0.544119995,0.783315637,0.766198472,0.686311684,0.721153097,0.854204969,0.685033281,0.67313796
381,0.79118084,0.898853497,0.123059339,0.215028042,0.09087733,0.799629769,0.68176192,0.674773848,0.734190365,0.831696171,0.716021764,0.672582522
382,0.617376814,0.907529583,0.889281998,0.189403144,0.976381143,0.811222186,0.858626628,0.750284383,0.826775743,0.571492357,0.734195045,0.580723656
383,0.179181998,0.918522001,0.307108614,0.209275723,0.246039599,0.809496944,0.816112367,0.783327014,0.782781457,0.701975101,0.876515591,0.641425095
384,0.162360316,0.890614263,0.061376742,0.193806785,0.593701566,0.796744276,0.705709827,0.785547912,0.65568108,0.641907864,0.802386279,0.804935463
385,0.610968554,0.901454291,7.48E-04,0.195615241,0.920499207,0.808003752,0.881336778,0.801337956,0.781353071,0.7171298,0.654624796,0.561309776
386,0.148542505,0.916561246,0.530848114,0.189352058,0.954415004,0.793525842,0.732106339,0.676073885,0.828697572,0.6120187,0.698953241,0.679115531
387,0.169339312,0.885930802,0.074590793,0.202971671,0.782241748,0.807277334,0.757292003,0.67840312,0.814154006,0.714818511,0.703841799,0.728205671
388,0.461586006,0.898325211,0.09386504,0.19240702,0.88279718,0.786493715,0.820955764,0.789664699,0.722139982,0.784235962,0.763968293,0.799724926
389,0.617196582,0.915382762,0.672392892,0.202103203,0.167179861,0.810879155,0.576606393,0.744055035,0.750344111,0.734674581,0.740188361,0.816943504
390,0.682010124,0.915271009,0.815550118,0.217173668,0.538590899,0.804734872,0.71924443,0.797275337,0.565952474,0.585491411,0.851244235,0.809643462
391,0.483253935,0.911816829,0.747617037,0.186113185,0.688197028,0.807489206,0.994672263,0.842126645,0.785612258,0.735725167,0.888419366,0.829559882
392,0.375434961,0.926944104,0.686123727,0.200274313,0.546133308,0.806520649,0.851522979,0.621688966,0.709284509,0.698849609,0.785455851,0.748571731
393,0.609686902,0.897532781,0.415743455,0.204167091,0.472492155,0.796865346,0.704337531,0.736931911,0.881184262,0.626831959,0.882177479,0.713341092
394,0.955332425,0.917892122,0.98323456,0.190200091,0.816387925,0.798691479,0.582095576,0.839878663,0.81828334,0.607474917,0.759190212,0.656316124
395,0.104025124,0.906544126,0.472038877,0.194501559,0.699185105,0.782871715,0.852895275,0.618547208,0.651162187,0.788806009,0.733173143,0.632035548
396,0.64302988,0.930398283,0.27542053,0.204156873,0.364955237,0.790347764,0.711575718,0.61212827,0.779379301,0.755108473,0.614218245,0.785759628
397,0.033606357,0.902338154,0.258695151,0.209653761,0.990284015,0.809910598,0.803250457,0.807486052,0.977119855,0.999579766,0.807412931,0.524624418
398,0.001959566,0.896445731,0.600073155,0.182669967,0.20848782,0.789712149,0.672182758,0.663344348,0.678898844,0.802516153,0.681939956,0.721408168
399,0.144006659,0.917892122,0.328711393,0.191456814,0.504074113,0.794756717,0.688650307,0.851633173,0.817400338,0.68109471,0.703897036,0.899016081
400,0.209671298,0.899849113,0.780206488,0.198670203,0.188555027,0.798731836,0.671483156,0.876713071,0.829658486,0.824630982,0.810340542,0.656448371
401,0.528592374,0.909012848,0.494362751,0.193163097,0.043823918,0.817487539,1,0.982611993,0.695156473,0.651100489,0.658160024,0.843366483
402,0.814871377,0.92652757,0.639102378,0.215119998,0.117107483,0.820423477,0.893472177,0.703076756,0.738891053,0.735961549,0.857568978,0.730771265
403,0.6040997,0.895693939,0.623268351,0.204831213,0.306098407,0.807458938,0.817188677,0.682167813,0.742371121,0.760676577,0.636782943,0.688981168
404,0.650319276,0.891955297,0.491408268,0.211952646,0.348978953,0.801708131,0.819018405,0.824630302,0.773899494,0.660188055,0.97616483,0.702946466
405,0.902173906,0.905060861,0.089362207,0.195605023,0.446719754,0.824913143,0.80117856,0.808623585,0.687157512,0.784419814,0.721352225,0.751719213
406,0.447287576,0.911481571,0.713605428,0.191569204,0.175413407,0.806349133,0.762027769,0.741509127,0.668536554,0.688658927,0.707156075,0.708897588
407,0.249983258,0.926639323,0.488634058,0.210420056,0.891882127,0.810990136,0.838634162,0.793212719,0.729905207,0.663786311,0.645703869,0.767245028
408,0.769362718,0.921600285,0.632482332,0.189239668,0.372167102,0.803039897,0.799456463,0.763230594,0.860018179,0.876503651,0.771535891,0.778565383
409,0.144246969,0.910445317,0.029054697,0.208826163,0.519990298,0.790236784,0.782639113,0.744434213,0.698143098,0.800204864,0.830502389,0.659172662
410,0.602127158,0.926151674,0.689458788,0.196350884,0.358304295,0.799216115,0.731998708,0.691051406,0.795688872,0.665414719,0.801364377,0.646159543
411,0.921899331,0.903557277,0.205113848,0.192805493,0.19764999,0.789974466,0.692309762,0.6994204,0.827373068,0.69472606,0.69442373,0.61341515
412,0.39100503,0.904227794,0.990225168,0.191088993,0.845175285,0.788360205,0.734958562,0.732679703,0.841163485,0.760203814,0.802496755,0.719609606
413,0.792662751,0.909114442,0.106133656,0.216458459,0.407354992,0.808740258,0.687977613,0.680732355,0.579041683,0.802568682,0.743778827,0.915176682
414,0.956904452,0.913330573,0.993089514,0.21014419,0.8630547,0.805814409,0.707916263,0.812117437,0.646331645,0.70134475,0.642665783,0.698106221
415,0.654825083,0.895175812,0.824413567,0.212964155,0.492525112,0.809819796,0.757292003,0.664779806,0.773509934,0.823002574,0.726931256,0.741959374
416,0.626999217,0.888287771,0.617209157,0.196075018,0.137781495,0.809466676,0.648773006,0.826444938,0.797948318,0.860823659,0.968762946,0.764679433
417,0.078941793,0.920838333,0.980901019,0.203063626,0.323617229,0.801314655,0.735577441,0.83224094,0.647941826,0.694515943,0.903250753,0.866165891
418,0.362448221,0.922626379,0.814348294,0.196432622,0.665770132,0.794867697,0.874017867,0.627214127,0.71214128,0.762462573,0.846410915,0.642006983
419,0.212595067,0.919456662,0.658772224,0.200090402,0.086270751,0.81023345,0.695888494,0.708954011,0.726606934,0.740951831,0.628359157,0.680993441
420,0.247860522,0.903740145,0.563207215,0.205801853,0.357893619,0.790307408,0.651383059,0.699989166,0.696013505,0.881415139,0.775292071,0.843445832
421,0.253267492,0.913970612,0.348471377,0.19685153,0.553916112,0.798509875,0.806210311,0.840772439,0.763459291,0.846509429,0.775015881,0.70556496
422,0.058078901,0.906574604,0.437276128,0.192447889,0.168922728,0.798984064,0.716472931,0.709901955,0.749019608,0.714109366,0.649487668,0.698344266
423,0.200269179,0.924302672,0.14140718,0.208376603,0.988681379,0.800023245,0.852653105,0.699393316,0.77018569,0.717208594,0.750711188,0.758278671
424,0.986452538,0.892676611,0.194137192,0.193653526,0.871678889,0.794776895,0.654692713,0.615188776,0.927723672,0.771287493,0.797552959,0.755951121
425,0.086295271,0.909317629,0.394050538,0.192192457,0.703051466,0.794242171,0.731218383,0.72766914,0.801454357,0.748883753,0.654044798,0.810516293
426,0.470767841,0.907996913,0.250011976,0.194951119,0.22447412,0.80697466,0.680900872,0.779345648,0.533774834,0.670168619,0.74637501,0.759759839
427,0.181845431,0.899239552,0.461903498,0.199354759,0.46010177,0.794625558,0.75024217,0.731921348,0.778002857,0.717051006,0.863203248,0.732754972
428,0.820338423,0.92277877,0.608676209,0.182445187,0.553285074,0.800325919,0.581099989,0.830778398,0.723490456,0.722015023,0.61916204,0.785124841
429,0.802505437,0.910882169,0.258124285,0.180585645,0.256647051,0.809123646,0.866402971,0.879773577,0.649889625,0.721936229,0.749523573,0.693027931
430,0.423837349,0.907031775,0.389934292,0.189423579,0.584145845,0.79705704,0.63647616,0.821894805,0.740007791,0.65501392,0.759300688,0.871085485
431,0.73054268,0.910181174,0.230552448,0.204259046,0.553315123,0.801960359,0.71660747,0.824467797,0.679418257,0.533224773,0.837821416,0.656210326
432,0.631715296,0.920503075,0.639923624,0.217561924,0.227228652,0.811252453,0.655580669,0.798656627,0.667679522,0.723091874,0.860220399,0.861484342
433,0.036118595,0.928183545,0.295380818,0.191497683,0.180301448,0.805299863,0.667285545,0.755890797,0.675029217,0.739612334,0.767365427,0.805596699
434,0.490703537,0.887088968,0.82788884,0.183242134,0.561779048,0.8004369,0.728339253,0.803450517,0.781950396,0.844460787,0.817051951,0.733389759
435,0.337886562,0.896506687,0.884695037,0.216591284,0.238817718,0.815893456,0.855693682,0.751665674,0.731151798,0.868703052,0.900571713,0.759839187
436,0.3135552,0.919334749,0.803431729,0.195226985,0.877568578,0.803160967,0.715934776,0.81463626,0.737021166,0.843278878,0.648189577,0.790150233
437,0.7535223,0.895064059,0.676248743,0.212116122,0.15423857,0.833024808,0.608249919,0.782189481,0.704038437,0.822109576,0.792526307,0.885050783
438,0.482923509,0.902145127,0.312576911,0.211615476,0.344261192,0.794161458,0.740878269,0.663236011,0.6445137,0.556994274,0.595962107,1
439,0.643160048,0.903242337,0.068678823,0.194440255,0.336979211,0.805390665,0.930551071,0.761415958,0.727983379,0.968850134,0.812080537,0.779332416
440,0.152477577,0.910892328,0.99845766,0.194286996,0.654261197,0.806651807,0.792325907,0.79578571,0.679444228,0.963518412,0.892147927,0.687764494
441,0.33488269,0.905568828,0.853397547,0.199487584,0.509493028,0.802111696,0.723764934,0.871567087,0.682820413,0.739297158,0.770431132,0.886717097
442,0.726837905,0.905142135,0.602236438,0.197158048,0.710824254,0.805753874,0.744161016,0.709631114,0.661134918,0.813048274,0.827243351,0.703554803
443,0.74032529,0.896273022,0.311234875,0.192723755,0.543348726,0.785333464,0.714185771,0.799794161,0.753928061,0.748883753,0.676554257,0.720746932
444,0.819076797,0.916805071,0.003719754,0.201898858,0.09512632,0.808750348,0.767086428,0.637533178,0.593974808,0.695014971,0.83315381,0.740954295
445,0.766739336,0.902490545,0.08242468,0.193285705,0.206955299,0.786342378,0.952238726,0.717593846,0.865679782,0.753375007,0.767337808,0.741959374
446,0.810605879,0.913228979,0.075971889,0.206752058,0.629209984,0.81502579,0.820202346,0.756947078,0.678768991,0.691810684,0.696218963,0.713182395
447,0.652542141,0.935000469,0.669989245,0.21036897,0.430753487,0.814380085,0.616914218,0.90298467,0.713491754,0.685612229,0.708067501,0.806099238
448,0.162880987,0.588200848,0.131822636,0.79890381,0.330578681,0.237079752,0.644225595,0.757136666,0.63381379,0.609365972,0.860220399,0.750158697
449,0.602327416,0.613487474,0.888931466,0.805013734,0.840147013,0.240762287,0.814336455,0.77029955,0.631762109,0.74762305,0.841770928,0.594159966
450,0.231459382,0.592701441,0.292726791,0.797258831,0.260914071,0.201838402,0.648207943,0.876225557,0.624879886,0.843699112,0.757864501,0.656845112
451,0.414955902,0.618008385,0.552951653,0.847200817,0.174642138,0.246967105,0.828463029,0.811196577,0.73281392,0.874481273,0.671610462,0.843472281
452,0.52165343,0.616586076,0.348050739,0.790842389,0.82641442,0.247693523,0.615003767,0.839011971,0.710245423,0.588406787,0.783550142,0.687288405
453,0.293809749,0.590882917,0.925937618,0.811062354,0.277571475,0.214883654,0.649230438,0.832430529,0.712972341,0.828754531,0.581627862,0.746640923
454,0.757197037,0.602169956,0.04170289,0.791649553,0.295130363,0.227152043,0.75492412,0.835545203,0.81789378,0.69580291,0.733780761,0.762351883
455,0.011196472,0.650589425,0.915712102,0.805105689,0.238166647,0.195421712,0.85908406,0.6651319,0.890897286,0.721095761,0.918164996,0.652004867
456,0.447377692,0.601895654,0.139243897,0.783036399,0.75245274,0.237614476,0.773705737,0.603732192,0.734709778,0.670536324,0.723865551,0.707125476
457,0.934866045,0.63031136,0.012840093,0.822096999,0.738990593,0.226062416,0.595361102,0.837116083,0.475003246,0.707543205,0.69041898,0.71712336
458,0.821580024,0.5817395,0.206676218,0.816385549,0.526040251,0.227384093,0.717737596,0.695520286,0.766108298,0.708436203,0.737757892,0.697894625
459,0.372140714,0.585925153,0.344595496,0.823987193,0.550210015,0.227202489,0.650952535,0.722441905,0.748811843,0.742974208,0.774629215,0.827338129
460,0.667371255,0.605512383,0.268700333,0.798873158,0.693185234,0.207195733,0.686147885,0.592275608,0.692014024,0.855702054,0.736680752,0.690330089
461,0.7972787,0.599386294,0.305576288,0.826439337,0.520390957,0.259306118,0.791707028,0.578218948,0.65090248,0.724588958,0.804457702,0.664885738
462,0.148772802,0.579585718,0.785514542,0.838546794,0.707048041,0.24025783,0.806694651,0.779697741,0.792130892,0.837579451,0.84922805,0.64211278
463,0.543972198,0.625353596,0.483225852,0.833305338,0.91110375,0.232701067,0.668496394,0.885732084,0.553720296,0.745863319,0.875521308,0.776581676
464,0.056680098,0.598695458,0.61609747,0.826040863,0.585828614,0.190377144,0.689888064,0.723416933,0.681210232,0.809476283,0.689452316,0.695593525
465,0.870603213,0.591990286,0.896793395,0.789514145,0.554477035,0.207720368,0.60138844,0.726694112,0.843604727,0.553002049,0.732814097,0.706543589
466,0.256772009,0.622915352,0.509976443,0.793151491,0.949777375,0.272270657,0.802846841,0.841449542,0.694766913,0.873194306,0.751291187,0.671815489
467,0.899220099,0.619613563,0.008531255,0.844973454,0.957620278,0.230198962,0.834974707,0.709901955,0.633138553,0.721752377,0.675559975,0.804300677
468,0.750378248,0.614757393,0.209119926,0.812799289,0.81256163,0.201414658,0.790819072,0.858918802,0.785586287,0.680700741,0.91029359,0.780760686
469,0.81377997,0.601702626,0.50395731,0.815956424,0.153958109,0.19789355,0.728904316,0.788093819,0.652564602,0.692493565,0.830419532,0.690092044
470,0.29346931,0.587987502,0.243802554,0.797555131,0.385288689,0.232115898,0.693735873,0.907697308,0.690092196,0.705625886,0.731847433,0.812896741
471,0.748946402,0.559236537,0.628105691,0.801161826,0.79887912,0.268598211,0.759094823,0.76352852,0.627191274,0.708094763,0.676775209,0.669170546
472,0.049127363,0.600646053,0.046008423,0.832814909,0.240891129,0.245695874,0.643176192,0.697957857,0.611037528,0.80091401,0.833319524,0.780840034
473,0.267926386,0.592610006,0.101616802,0.842572396,0.833796565,0.189741528,0.774808955,0.636720654,0.88349565,0.807086201,0.742922639,0.764309141
474,0.404742737,0.643742022,0.284965013,0.801693123,0.826604734,0.233225702,0.761731783,0.806375603,0.609167641,0.751195041,0.725080785,0.751322471
475,0.350082282,0.604506607,0.069196608,0.816170986,0.314532282,0.228826839,0.76261974,0.738881967,0.787014673,0.685113201,0.721517939,0.685913034
476,0.962511679,0.64300039,0.545840863,0.800252489,0.155851223,0.233447663,0.675626951,0.746871784,0.753122971,0.595130535,0.774629215,0.791948794
477,0.632225954,0.633409962,0.756230106,0.807271749,0.110396442,0.240843,0.778414595,0.778831049,0.703856642,0.792535589,0.768359709,0.690964875
478,0.124801905,0.612552813,0.992248238,0.777130821,0.165176565,0.268810083,0.886852868,0.70126212,0.816984807,0.733387614,0.735879802,0.82826386
479,0.870372916,0.598482112,0.199325064,0.787000698,0.940932824,0.222611932,0.790657626,0.833080548,0.767588625,0.749881809,0.688071367,0.713817182
480,0.665618996,0.633816336,0.771543342,0.828411269,0.977392807,0.210232563,0.77714993,0.588781756,0.73956629,0.840757472,0.816085287,0.570805121
481,0.997096257,0.580479741,0.670009275,0.879395416,0.442012009,0.191113651,0.579862232,0.584989979,0.710583041,0.71124652,0.630817245,0.781871562
482,0.242213243,0.633765539,0.92116037,0.844023248,0.128886862,0.230955647,0.652970617,0.886030009,0.74951305,0.720045175,0.636092468,0.493202497
483,0.1857004,0.584452047,0.510527279,0.824876095,0.273164224,0.247522007,0.810757723,0.838957803,0.775925205,0.735935284,0.767310189,0.675650656
484,0.652271792,0.609606601,0.779235013,0.836319431,0.23568256,0.229966912,0.786782908,0.851308163,0.741773796,0.823737984,1,0.625740584
485,0.08091033,0.574760026,0.470857084,0.826858244,0.988100423,0.197863283,0.709557636,0.768376578,0.898039216,0.834585281,0.895627917,0.601169065
486,0.410129681,0.576751259,0.143410219,0.797207744,0.176695516,0.220483124,0.662953396,0.800525432,0.803038566,0.623496349,0.734167426,0.823476513
487,0.250714201,0.571895089,0.715338057,0.783302048,0.327513639,0.191103562,0.800801851,0.76136179,0.420568757,0.603193781,0.69898086,0.704242488
488,0.434360914,0.601621351,0.41398078,0.798658596,0.83233416,0.239359897,0.670487569,0.761118033,0.80319439,0.849845039,0.99784572,0.583289251
489,0.044030794,0.573358035,0.955662723,0.809887369,0.461964835,0.204754162,0.615488107,0.830101295,0.712556811,0.739454746,0.731212197,0.768488151
490,0.322586842,0.583588502,0.898706298,0.783955953,0.198371176,0.208174379,0.705575288,0.644683387,0.674925334,0.597546882,0.731571243,0.756744604
491,0.602027029,0.646119311,0.088012159,0.768333756,0.323937756,0.232166343,0.854832634,0.713531228,0.700558369,0.789935389,0.760654017,0.691440965
492,0.453826004,0.608560188,0.580633658,0.811981908,0.187954038,0.261717421,0.783096545,0.852310276,0.650357096,0.635788202,0.784378711,0.764467837
493,0.672217501,0.574902257,0.272746473,0.831885138,0.040043699,0.210424256,0.78411904,0.92229565,0.633294377,0.726847718,0.667357141,0.718736775
494,0.255670589,0.664863314,0.071191635,0.804737868,0.167099729,0.238774727,0.790711441,0.804967228,0.640072718,0.724221253,0.879995581,0.626957258
495,0.060354835,0.609555805,0.708838194,0.793253663,0.287698135,0.205652095,0.660370251,0.764936894,0.771016751,0.92288701,0.703482752,0.777613204
496,0.970001333,0.631581279,0.914500264,0.792671279,0.852968106,0.238189557,0.756404047,0.74651969,0.759407869,0.718495561,0.907089789,0.512589928
497,0.737701908,0.603450034,0.057562955,0.800926828,0.33703931,0.244676871,0.605612959,0.648691837,0.853577457,0.83395493,0.738061701,0.62084744
498,0.971883759,0.585407026,0.033703752,0.798444033,0.310135048,0.218606545,0.711306641,0.682790748,0.637605506,0.740242685,0.870798464,0.774888912
499,0.700614104,0.63625458,0.736890761,0.783128355,0.152806214,0.235061925,0.726590249,0.685065814,0.779950656,0.711561696,0.665423813,0.750899281
500,0.355409148,0.602454418,0.768488707,0.808559125,0.465160092,0.204037833,0.716419115,0.702020476,0.843293079,0.677260072,0.83958903,0.785600931
501,0.457440663,0.570391505,0.926308181,0.822791773,0.192000696,0.184454821,0.73425896,0.606332268,0.677418517,0.751904187,0.897036485,0.664779941
502,0.179642592,0.597699842,0.69848248,0.820870928,0.531208754,0.193605667,0.772037456,0.848410162,0.707206856,0.745390555,0.69389897,0.635791367
503,0.844569657,0.59804526,0.535635378,0.834817493,0.120763498,0.231984739,0.910450974,0.66158388,0.736475782,0.719756264,0.699864667,0.788140076
504,0.479048514,0.562700876,0.21591023,0.799884668,0.874814047,0.261172608,0.807878592,0.848762256,0.744370861,0.829489941,0.845416632,0.91247884
505,0.426140318,0.591106422,0.155388395,0.770162647,0.268827089,0.274036256,0.720186202,0.716970912,0.837605506,0.686373903,0.719418897,0.697524333
506,0.235224235,0.587631924,0.932587709,0.795593417,0.989092054,0.185312398,0.882197826,0.774118412,0.546552396,0.770972317,0.732593145,0.69398011
507,0.664107047,0.620466948,0.122518518,0.801805513,0.121284355,0.214853387,0.766413734,0.858106278,0.661446565,0.882649577,0.649018146,0.784516504
508,0.572128491,0.59020224,0.731172083,0.835839219,0.65357006,0.196672765,0.766279195,0.80445263,0.65090248,0.751326364,0.82751954,0.837336014
509,0.078514242,0.587875749,0.677620825,0.84730299,0.903631456,0.24830896,0.689053923,0.899030388,0.559563693,0.698061669,0.754191179,0.845297292
510,0.176828965,0.633105181,0.995112584,0.797718608,0.698133375,0.254594491,0.759471532,0.796516982,0.812751591,0.822109576,0.713867484,0.767403724
511,0.217621545,0.642898796,0.056466291,0.806791538,0.948435167,0.239965245,0.918684749,0.721927306,0.775873263,0.646556705,0.680448532,0.728655311
512,0.352054825,0.642512741,0.705372936,0.786265055,0.811089208,0.216629075,0.817054138,0.805021396,0.634540969,0.766165887,0.859695639,0.866589082
513,0.687016577,0.582542089,0.681807177,0.850174041,0.980948657,0.218848684,0.660397159,0.804750555,0.872120504,0.661396228,0.713287486,0.690330089
514,0.917774014,0.598258606,0.107896331,0.833601639,0.631483724,0.2240345,0.698202562,0.691457668,0.825347357,0.828124179,0.705747507,0.735320567
515,0.426180369,0.617033087,0.335972411,0.832406219,0.047032196,0.221794712,0.801743623,0.725339906,0.742111414,0.73036718,0.706852266,0.756056919
516,0.814000254,0.628442039,0.056732696,0.776814085,0.102283094,0.226223842,0.625847594,0.734088078,0.753356707,0.779298209,0.72361698,0.708606644
517,0.953550128,0.597547451,0.261028692,0.790433698,0.647109431,0.189751618,0.830723281,0.700124587,0.604415011,0.64545359,0.719584611,0.684061574
518,0.704979731,0.609271343,0.709799653,0.803920487,0.739391252,0.203281148,0.708346787,0.803910947,0.792702246,0.895519252,0.920070705,0.626296022
519,0.27941119,0.587652243,0.493581566,0.832375567,0.421648508,0.216306222,0.856447099,0.736308976,0.615790157,0.700399223,0.731598862,0.529676259
520,0.79948154,0.594672355,0.19812324,0.796707098,0.614004969,0.259235494,0.653966204,0.686555441,0.728269056,0.805195146,0.611981109,0.753094583
521,0.97646967,0.617906792,0.298495544,0.830148203,0.231796166,0.204512023,0.625363255,0.844103786,0.745903129,0.734175553,0.747866435,0.789647694
522,0.984930576,0.562284342,0.358606756,0.816354897,0.016042212,0.271433259,0.811430417,0.7451384,0.673600831,0.684745496,0.667439998,0.780046551
523,0.787926646,0.648882654,0.620213716,0.832314263,0.686874853,0.184475,0.688354321,0.631872596,0.912582781,0.706124915,0.591184025,0.934035125
524,0.105647215,0.570361027,0.635236512,0.788993064,0.551462074,0.232529552,0.547922721,0.73075673,0.624568238,0.725193045,0.767144475,0.789938637
525,0.75696674,0.637849599,0.294799936,0.817795531,0.020659809,0.209223649,0.794586159,0.698255782,0.818517076,0.797420812,0.770513989,0.766239949
526,0.500205785,0.593717376,0.609827957,0.810112149,0.486214731,0.212633777,0.707001399,0.785304155,0.76857551,0.80713873,0.769768277,0.726750952
527,0.717015244,0.59568829,0.815249662,0.817642272,0.659770261,0.180439346,0.678694435,0.881534045,0.717543176,0.753033566,0.6432734,0.638039568
528,0.656857703,0.597740479,0.950384714,0.792528237,0.299607729,0.235253619,0.728366161,0.818075944,0.700947929,0.640673425,0.82591764,0.84862992
529,0.955082103,0.591959808,0.579131378,0.815588602,0.476448664,0.228957998,0.68765472,0.615053356,0.696870536,0.71752377,0.799928191,0.688796022
530,0.225311457,0.617195637,0.592071013,0.801315084,0.127434473,0.183839384,0.782047142,0.845160067,0.755694066,0.6440353,0.596072583,0.672608972
531,0.410119668,0.615641256,0.66720502,0.817397058,0.970120843,0.229533079,0.798783769,0.873273387,0.807193871,0.869333403,0.692987544,0.642774016
532,0.00723076,0.590689889,0.883342986,0.800681614,0.2068952,0.27666952,0.843988806,0.831103407,0.843630697,0.796265168,0.577236446,0.698635209
533,0.976179296,0.595647653,0.139233882,0.781534461,0.292546111,0.234385953,0.805134001,0.697470343,0.798182054,0.880863581,0.691385644,0.662161447
534,0.575663047,0.633562352,0.745624012,0.794316259,0.233949709,0.240832911,0.810623184,0.837711933,0.807271783,0.708620056,0.67354379,0.691414515
535,0.597761531,0.625719333,0.737191217,0.765534226,0.702350313,0.246371846,0.628484555,0.653512811,0.719958447,0.654357304,0.822824316,0.751481168
536,0.917163227,0.597110599,0.125793488,0.80562677,0.478401877,0.244091701,0.750349801,0.726883701,0.870614206,0.742160004,0.763056867,0.704930174
537,0.748856286,0.617276912,0.173105278,0.82541761,0.877288117,0.2317426,0.769131418,0.812659119,0.688949487,0.785181489,0.710912255,0.73288722
538,0.328244134,0.617723923,0.31531106,0.779542095,0.83000032,0.248117266,0.811080616,0.647364715,0.781976367,0.792299207,0.902173613,0.766160601
539,0.445485253,0.662435229,0.381381314,0.800518138,0.333453411,0.235041747,0.826633301,0.832024267,0.674068303,0.583180123,0.683127572,0.66946149
540,0.171602228,0.622986467,0.606412775,0.810439101,0.67846101,0.227626232,0.617775266,0.74638427,0.701908843,0.6366812,0.789598696,0.80646953
541,0.41632767,0.617337868,0.106013474,0.804298526,0.107922372,0.216084261,0.642422775,0.792454363,0.646980912,1,0.830833817,0.606855692
542,0.385037338,0.567384337,0.687315536,0.785856364,0.265902277,0.223530043,0.60259929,0.860489681,0.599376704,0.750801072,0.72709697,0.684140923
543,0.852810278,0.605644454,0.882551785,0.784068343,0.566677106,0.234668449,0.697610591,0.856481231,0.693182704,0.757997584,0.835280471,0.718207787
544,0.518809765,0.531877403,0.80853948,0.813463411,0.355830225,0.23103636,0.934990851,0.823411516,0.716062849,0.68776593,0.774739691,0.688002539
545,0.644011145,0.583740893,0.550668188,0.784374861,0.219686243,0.220684907,0.663922075,0.901278371,0.741072588,0.695382676,0.718673185,0.717758146
546,0.289594315,0.602982704,0.781939117,0.800272924,0.868082973,0.198983177,0.587396405,0.70822274,0.697779509,0.753768976,0.767475902,0.661949852
547,0.942575983,0.613944645,0.709208756,0.795164292,0.906686482,0.201818224,0.537213432,0.786035426,0.715803142,0.671087881,0.694258016,0.807024968
548,0.240430946,0.564021591,0.021230825,0.812932114,0.064946669,0.252939873,0.877784953,0.76320351,0.729022205,0.682355413,0.774988262,0.746561574
549,0.553995118,0.583009419,0.860528367,0.847384728,0.326301645,0.223883163,0.736465397,0.770109962,0.612024412,0.720439145,0.795315823,0.60555967
550,0.034129031,0.559073987,0.589276773,0.813463411,0.330428434,0.207599298,0.835701216,0.771735009,0.743695624,0.503808373,0.749578811,0.652428058
551,0.246178354,0.610825724,0.353549082,0.824416318,0.122466299,0.214015988,0.934075988,0.6617193,0.669107908,0.766927562,0.769243516,0.795598815
552,0.54549416,0.619105595,0.316072215,0.802122248,0.861201652,0.24235637,0.754520504,0.749959374,0.855291521,0.828912119,0.834645234,0.56665256
553,0.120236019,0.595657812,0.479049515,0.866950788,0.470639106,0.184263128,0.806425573,0.821028113,0.698480717,0.596076062,0.776866352,0.652904147
554,0.559231868,0.588414194,0.61276241,0.842490658,0.079188099,0.198226491,0.679340222,0.766968203,0.715881054,0.812706834,0.855746126,0.779411765
555,0.273103059,0.602281709,0.658171313,0.793458008,0.556259968,0.180963981,0.824695942,0.62697037,0.784521491,0.674843725,0.657607645,0.65509945
556,0.705350208,0.637839439,0.217973361,0.835246618,0.052031421,0.248369495,0.644952104,0.775445534,0.930788209,0.680175448,0.635678184,0.706596488
557,0.414935876,0.607534094,0.363454112,0.830444504,0.733401397,0.227949085,0.825503175,0.711418666,0.769977925,0.66717445,0.859226116,0.653089293
558,0.081241757,0.569040311,0.540652991,0.813310152,0.069087481,0.24982233,0.792272091,0.565624831,0.615452539,0.772915901,0.75281023,0.724687897
559,0.051355235,0.60806238,0.596277395,0.8412135,0.670768355,0.204370775,0.569260575,0.982151563,0.699181924,0.82841309,0.742756925,0.786235717
560,0.397583509,0.535504292,0.668887573,0.813024069,0.933560695,0.205379688,0.774728232,0.744027951,0.749564992,0.891343174,0.824619549,0.689774651
561,0.215388667,0.627283873,0.441041842,0.81287081,0.027512082,0.224952611,0.754278334,0.736958995,0.653187898,0.644560593,0.850360428,0.65372408
562,0.828679174,0.590486702,0.081422159,0.799057069,0.16991436,0.193081032,0.687627812,0.991441417,0.73556681,0.651940957,0.709945591,0.738150656
563,0.722742626,0.623463957,0.73280456,0.834316847,0.963760379,0.163630846,0.788262835,0.726423271,0.968341774,0.705126858,0.815891955,0.817551841
564,0.864024733,0.575725164,0.997295897,0.810050845,0.381121834,0.213935275,0.689511355,0.850035209,0.67515907,0.715501392,0.813765294,0.738573847
