C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
0.012287281,0.029027758,0.010368773,0.030984666,0.015647471,0.050270596,0.000953469,0.121159566,0.233279684,0.149772643,0.163150195,0.183097899
0.012169865,0.020066564,0.012190047,0.021233819,0.019713872,0.036058489,0.001033039,0.059577145,0.103954797,0.306380906,0.18916819,0.218453268
0.010627433,0.024362353,0.008271785,0.025269089,0.017030125,0.033039246,0.00091491,0.057059003,0.087856324,0.421954807,0.055299266,0.258315661
0.011895383,0.023379101,0.010705737,0.024332477,0.019333482,0.034173142,0.001078207,0.056800147,0.088808197,0.416126403,0.078134254,0.23523347
0.017232949,0.129069038,0.007241768,0.141297963,0.019044991,0.098211988,0.001038522,0.238637965,0.156874373,0.06387908,0.041275931,0.086195431
0.015399271,0.135464858,0.004905841,0.177059786,0.011846791,0.139017868,0.000740539,0.246030939,0.127659981,0.048045425,0.028703432,0.065125269
0.043777765,0.048982982,0.014133896,0.053960113,0.05014192,0.126723303,0.001748724,0.130406075,0.15283313,0.131644716,0.094661441,0.150985935
0.028054731,0.047089058,0.010506983,0.053176625,0.024582739,0.135025251,0.001284843,0.199392783,0.200553096,0.08772714,0.102458784,0.110147967
0.136060228,0.052885743,0.013756525,0.061030216,0.021592182,0.299147196,0.001866721,0.110759318,0.10395281,0.059394467,0.070865578,0.068689017
0.015289106,0.036809018,0.003088482,0.047917373,0.00572908,0.672387114,0.000448188,0.093175865,0.058148049,0.021166652,0.018687879,0.027153196
0.221814542,0.048648274,0.025429691,0.054441339,0.032720612,0.159461528,0.003462778,0.099956532,0.097785606,0.066671641,0.117563999,0.072043457
0.033021555,0.046165366,0.006294238,0.056326921,0.012225543,0.43152103,0.000877174,0.155165137,0.112810919,0.044379169,0.045445556,0.055767391
0.239373659,0.05112941,0.016801271,0.058450403,0.025798068,0.208493842,0.002480429,0.101318054,0.092589403,0.057557498,0.081659354,0.06434861
0.127478574,0.045450104,0.025306285,0.050880382,0.035642453,0.163805293,0.003050761,0.111492875,0.114774519,0.075203376,0.165039614,0.081875762
0.032054939,0.049783094,0.008120566,0.059751309,0.015406082,0.304097039,0.001095088,0.195314515,0.146717866,0.054563989,0.064886889,0.068208623
0.040013044,0.049219992,0.008326594,0.059470848,0.014255615,0.38715004,0.001161133,0.157959254,0.11783333,0.047088049,0.060072156,0.057449945
0.011910584,0.019041112,0.002278935,0.023815952,0.004190525,0.787742703,0.00031593,0.058853112,0.041979849,0.01532164,0.014995974,0.019553685
0.014212837,0.022939834,0.003077937,0.028396549,0.005496317,0.700747227,0.000414034,0.090265208,0.063919451,0.020902692,0.022779042,0.026848871
0.013541025,0.045338399,0.003843056,0.058538119,0.007186116,0.345258673,0.000523245,0.295553277,0.127165316,0.031407694,0.02923213,0.042412949
0.033550072,0.038223716,0.009561061,0.044728383,0.014484721,0.288399271,0.001102168,0.169532218,0.169566361,0.060807272,0.094739547,0.07530521
0.023599573,0.030198857,0.005341109,0.036470295,0.009397439,0.522110204,0.00066951,0.137821331,0.109384999,0.03498104,0.04515018,0.044875464
0.015909035,0.042523115,0.004343136,0.05345923,0.00790438,0.421227613,0.000592399,0.208824082,0.127797449,0.036374343,0.032968292,0.048076926
0.201733438,0.055492831,0.043815003,0.059608456,0.058715509,0.121583167,0.005918786,0.089114995,0.094226835,0.080566758,0.105072768,0.084151454
0.009190997,0.045677322,0.004852714,0.051254136,0.009112238,0.062274064,0.000591814,0.310623248,0.294540273,0.06886872,0.040325467,0.102689007
0.010016685,0.054349861,0.005158682,0.061391701,0.00926849,0.074319329,0.000623908,0.312425548,0.278824231,0.062281747,0.039123927,0.092215892
0.025159968,0.037390984,0.01358163,0.042012372,0.017184652,0.118676291,0.001335837,0.164790568,0.197348833,0.073872501,0.219009706,0.08963666
0.042316746,0.03446852,0.046143792,0.037096665,0.031496008,0.075703713,0.003208177,0.083501979,0.10152792,0.083546595,0.375589823,0.085400063
0.013191141,0.055496433,0.005608485,0.066545992,0.009550012,0.120134898,0.000720596,0.380204035,0.195874492,0.045417727,0.045804951,0.06145124
0.015973936,0.039108918,0.007681896,0.044896559,0.012326515,0.113683126,0.000864857,0.273069696,0.258826008,0.059660818,0.094554653,0.079353018
0.015553013,0.039836961,0.007650841,0.045796145,0.012078195,0.113929532,0.00085536,0.275108644,0.263221762,0.058977381,0.087921509,0.079070656
0.021562675,0.067020304,0.013436094,0.073309473,0.020772733,0.100819416,0.001546024,0.228124524,0.202330001,0.074764645,0.10266027,0.093653841
0.00667315,0.387677251,0.002700187,0.418299041,0.005236133,0.035339156,0.000447204,0.057309137,0.035718198,0.017228961,0.011809385,0.021562198
0.013130435,0.11136293,0.004139649,0.158154632,0.008653011,0.173508533,0.000612627,0.309840881,0.11559302,0.033815299,0.025521806,0.045667178
0.012791401,0.04281456,0.004198134,0.052972995,0.008025602,0.186593651,0.000549603,0.41091313,0.164444664,0.034407459,0.035093289,0.047195512
0.017229501,0.042220304,0.004668405,0.050996701,0.010968396,0.290803268,0.000614133,0.243162384,0.181728592,0.050139284,0.036795202,0.070673829
0.0138642,0.144359751,0.004896435,0.197314774,0.009278698,0.135397376,0.000718594,0.267283387,0.115275178,0.035805838,0.028260117,0.047545651
0.019650192,0.055791138,0.005287074,0.068943398,0.011788124,0.25670398,0.000731883,0.260448981,0.159370033,0.051873172,0.039464111,0.069947915
0.019798505,0.06328568,0.005725414,0.079252498,0.01103965,0.259368476,0.000817228,0.249301549,0.151595837,0.051485882,0.0411784,0.067150881
0.010892926,0.05269519,0.005239003,0.061336855,0.009153922,0.08421686,0.000666321,0.393626346,0.220926827,0.049621783,0.043622912,0.068001055
0.036606961,0.03741721,0.153923071,0.039020546,0.048479233,0.059436355,0.006037561,0.073262418,0.090217592,0.102114121,0.257893748,0.095591185
0.012451033,0.085015377,0.005677852,0.09966332,0.010078462,0.093107266,0.000748593,0.345043289,0.187161633,0.051417565,0.039030413,0.070605196
0.018133331,0.027725376,0.017055761,0.029790479,0.020773702,0.054100132,0.001479238,0.09000083,0.122935823,0.091107815,0.430224198,0.096673316
0.022745166,0.026021548,0.017603511,0.028260636,0.021171142,0.05965355,0.001553913,0.081660311,0.108098318,0.086624271,0.457124279,0.089483354
0.008366108,0.023828058,0.004978673,0.026170765,0.009062876,0.048844725,0.000526412,0.135736443,0.37168675,0.11830221,0.057960189,0.194536792
0.002433619,0.007862891,0.001173438,0.008951371,0.002284295,0.020219435,0.000133411,0.111671329,0.767869007,0.023439031,0.013379892,0.040582282
0.004987264,0.034078524,0.002202225,0.040420282,0.004514548,0.047776488,0.000284801,0.57070108,0.201004508,0.030198371,0.016969806,0.046862104
0.004869274,0.017561403,0.002405638,0.020096621,0.004490302,0.041287686,0.000274811,0.238321748,0.541872825,0.039365872,0.025096354,0.064357465
0.008811987,0.020483467,0.005322491,0.022687688,0.009293432,0.049648247,0.000545899,0.127303615,0.360539667,0.122556963,0.090234438,0.182572105
0.012994166,0.031208538,0.010727531,0.033436814,0.015425855,0.054919888,0.000989127,0.126149285,0.238426688,0.14590184,0.14825051,0.181569758
0.01333252,0.011545601,0.796930601,0.011845855,0.020461923,0.016151087,0.004462898,0.018155449,0.021133739,0.025277687,0.037169985,0.023532655
0.017851454,0.019359967,0.016099366,0.020942951,0.018710429,0.047955926,0.001187333,0.061202786,0.097032202,0.106277491,0.490516582,0.102863513
0.010996144,0.030072506,0.006531853,0.033330456,0.009897513,0.065702356,0.000685844,0.180866915,0.358644289,0.093573719,0.079378947,0.130319456
0.02596807,0.026534836,0.041050686,0.028262106,0.025984918,0.053872167,0.002319071,0.067449943,0.091465031,0.090586598,0.458671047,0.087835529
0.02448358,0.031910959,0.03753725,0.033808947,0.027837489,0.057869251,0.002389047,0.081140069,0.108480606,0.098227348,0.397204858,0.099110595
0.020610114,0.027043059,0.027179823,0.028781426,0.022845632,0.052272563,0.001818745,0.074613244,0.104801541,0.093236103,0.452158439,0.094639311
0.024072527,0.020588459,0.640989894,0.021236788,0.031891065,0.029798525,0.007573299,0.03310783,0.038073743,0.041729838,0.071180346,0.039757684
0.054193682,0.046865277,0.180821863,0.047486131,0.069102378,0.05579855,0.206188288,0.058628797,0.062891244,0.069494741,0.081789136,0.066739912
0.013997398,0.146458627,0.004878356,0.203720388,0.009075881,0.134453578,0.000722574,0.256267084,0.114902758,0.037358782,0.02871577,0.049448803
0.016530293,0.03918289,0.005729203,0.047016119,0.010402857,0.199177339,0.000714726,0.313634512,0.202469118,0.045987644,0.057541945,0.061613355
0.071912806,0.047527598,0.01956319,0.053947201,0.025451793,0.185077921,0.002322296,0.137825613,0.134696819,0.071292351,0.169716793,0.08066562
0.1001275,0.044695844,0.139313741,0.047420504,0.061823912,0.084604766,0.012365942,0.078471435,0.08751002,0.087239362,0.171833858,0.084593115
0.138444806,0.045134975,0.037914145,0.049816563,0.036703879,0.134638493,0.004317241,0.097865271,0.105694967,0.0805958,0.184882104,0.083991754
0.015042801,0.031950455,0.006288191,0.037104824,0.011244552,0.124235924,0.000729127,0.249966459,0.285277185,0.06685668,0.080735371,0.09056843
0.03832433,0.042468994,0.01103503,0.049198579,0.019327301,0.210144048,0.001361872,0.172206223,0.170262696,0.075789442,0.119082157,0.090799327
0.023025103,0.03873232,0.010167773,0.04397962,0.018534267,0.125460473,0.00115226,0.192186756,0.222936593,0.088246391,0.126063274,0.109515171
0.009563709,0.060894886,0.003562131,0.078308584,0.006691036,0.1302414,0.000477531,0.450588039,0.155411905,0.032819143,0.025158513,0.046283125
0.011767764,0.047391906,0.003574512,0.06123092,0.006645868,0.292351205,0.000477453,0.333228102,0.141410357,0.03184926,0.025915735,0.04415692
0.009613399,0.023249045,0.003540312,0.027460325,0.006523372,0.119931756,0.000414982,0.2746145,0.370589603,0.049919507,0.039519013,0.074624186
0.009424987,0.03017233,0.003068205,0.037621946,0.006019506,0.203774879,0.000392783,0.437387691,0.172825442,0.02984517,0.026962879,0.042504183
0.012831414,0.027798064,0.004594079,0.033054251,0.008044981,0.166753709,0.000541776,0.316068545,0.268571507,0.044810594,0.05482867,0.062102411
0.059001942,0.038460621,0.024459115,0.042869336,0.027666468,0.131221414,0.002477513,0.109914624,0.126254563,0.081956323,0.267244144,0.088473938
0.040766768,0.029880116,0.03875477,0.032321579,0.034219039,0.071958718,0.002896656,0.07577223,0.095099661,0.085488412,0.407902474,0.084939576
0.025011272,0.024723718,0.021611588,0.026590071,0.031553034,0.057709404,0.001665944,0.074051679,0.104979341,0.099221913,0.432731502,0.100150534
0.005620727,0.023539874,0.002436328,0.027854467,0.004822776,0.057790516,0.000302352,0.558274832,0.227227956,0.02792267,0.022777589,0.041429913
0.007121448,0.0515993,0.002981872,0.06283114,0.005985093,0.069002426,0.0003963,0.554513069,0.151614339,0.029613374,0.021765691,0.042575948
0.004921516,0.027131702,0.001989769,0.032848451,0.004010451,0.052952958,0.000259268,0.660872434,0.143904771,0.022293462,0.016062866,0.032752351
0.005446754,0.025472789,0.002075907,0.031449518,0.004034545,0.06940379,0.000271731,0.64518263,0.143628065,0.02255059,0.017874184,0.032609497
0.01238248,0.044201872,0.00432788,0.054259509,0.007748704,0.152798051,0.000569121,0.415590423,0.179634688,0.038499996,0.037534501,0.052452775
0.029538031,0.036145287,0.01250553,0.041035164,0.016870549,0.142112264,0.001344375,0.157741759,0.184764177,0.077046918,0.209770522,0.091125422
0.066291316,0.036698964,0.036158724,0.040093003,0.033449443,0.098047299,0.003340894,0.091399268,0.10609418,0.084430809,0.317630326,0.086365776
0.006926301,0.035446531,0.003226639,0.041583188,0.006172441,0.061831864,0.000401061,0.519346448,0.215669444,0.033270588,0.027505733,0.048619761
0.014100582,0.038261569,0.007895367,0.042923926,0.011985128,0.08450058,0.000862727,0.25271501,0.287314047,0.069740312,0.097288352,0.092412401
0.018668344,0.028534333,0.007838285,0.032508356,0.01408607,0.117954482,0.00085279,0.171534456,0.265490149,0.090137805,0.136037787,0.116357143
0.020761979,0.023790894,0.015335113,0.025968311,0.018405991,0.058031198,0.001364493,0.079221787,0.104747043,0.075047574,0.498024561,0.079301055
0.069764922,0.043802254,0.219826406,0.045887571,0.061992891,0.071278677,0.016517931,0.07285082,0.080791436,0.082034626,0.15604194,0.079210525
0.079169907,0.051129653,0.163644527,0.05254968,0.072418731,0.067660427,0.138343232,0.066800645,0.0703118,0.072537819,0.094695916,0.070737663
0.075914249,0.050599926,0.181725316,0.052044366,0.073965915,0.067789478,0.108453389,0.06784519,0.072105721,0.07569285,0.100577158,0.07328644
0.002542547,0.002097527,0.005116775,0.002126816,0.00284308,0.002453492,0.969059117,0.002499055,0.002614249,0.002767746,0.003183954,0.002695641
0.013812706,0.139294715,0.005040654,0.177877484,0.010546718,0.130610329,0.000714972,0.260466138,0.133605807,0.04179636,0.028816847,0.05741727
0.008908674,0.027867175,0.004433078,0.031442895,0.008997423,0.06778893,0.00050055,0.238086931,0.408893435,0.061880849,0.045546581,0.09565348
0.017325059,0.063545612,0.009588874,0.068486393,0.0207927,0.0893396,0.001127052,0.230507645,0.232504694,0.083003185,0.070713087,0.1130661
0.011054216,0.072366147,0.005860982,0.077996709,0.013554356,0.068597236,0.000736505,0.298538732,0.240865045,0.068284775,0.040568865,0.101576434
0.010617873,0.165625337,0.005141948,0.17874474,0.011227671,0.069878127,0.000715498,0.252847047,0.150422993,0.051954622,0.029435094,0.073389051
0.009455975,0.077473233,0.004702696,0.085581335,0.009958908,0.06673087,0.000603679,0.337981439,0.229258655,0.058719329,0.03133295,0.088200933
0.011309299,0.093724614,0.005637683,0.102786374,0.013431892,0.072946489,0.000747374,0.321508803,0.196926013,0.059319238,0.036295391,0.08536683
0.0190168,0.033562835,0.014994254,0.036302946,0.026690848,0.069281945,0.001359553,0.129084549,0.188410221,0.110075536,0.240785925,0.130434588
0.023624814,0.038786004,0.034401134,0.040154843,0.059882602,0.057255469,0.002568155,0.092899831,0.127817966,0.153358049,0.218737021,0.150514111
0.01402648,0.084469027,0.007044693,0.090560862,0.016989712,0.07950832,0.000924766,0.197972037,0.199726114,0.109630363,0.0417833,0.157364327
0.023687042,0.031568222,0.017338274,0.033625367,0.040370235,0.061825557,0.001652928,0.079056434,0.118895025,0.254898384,0.117775987,0.219306545
0.011524492,0.031386076,0.005155918,0.035114025,0.012307318,0.071055502,0.00062215,0.144084002,0.24076298,0.156854648,0.04455935,0.246573539
0.012923412,0.022733919,0.014510981,0.023883788,0.02505881,0.038132318,0.001162095,0.065971009,0.114173662,0.27443683,0.18208992,0.224923257
0.007200084,0.020822408,0.004269406,0.022499787,0.010794921,0.035190206,0.000473087,0.082505092,0.16610624,0.205498793,0.038300289,0.406339687
0.009386044,0.022388401,0.00722878,0.023333934,0.017861655,0.030957077,0.000776551,0.055443415,0.087449806,0.402949069,0.04748999,0.294735279
0.013668388,0.028218344,0.011176695,0.02940197,0.026234427,0.040745437,0.001164164,0.064019411,0.097033709,0.362966718,0.064265836,0.261104902
0.01002163,0.022776273,0.006309884,0.024125413,0.019875518,0.035670255,0.000720492,0.063497799,0.100638467,0.342259908,0.049638143,0.324466217
0.069388885,0.062276495,0.112544352,0.062577822,0.090854895,0.0683531,0.145565066,0.070428971,0.073889399,0.082209276,0.082475442,0.079436298
0.072268853,0.044391399,0.196460692,0.046331206,0.104019577,0.071270741,0.013637589,0.07156535,0.080273883,0.084991866,0.13203065,0.082758193
0.054560919,0.057336252,0.012270184,0.065688547,0.033772342,0.240859597,0.001610005,0.14086264,0.140462448,0.081430114,0.071553158,0.099593794
0.041467881,0.078857065,0.022138604,0.082442567,0.121962703,0.099183961,0.003156522,0.114251213,0.119832172,0.112930485,0.078338349,0.125438477
0.012361419,0.08766628,0.00758688,0.088727846,0.017901216,0.060886711,0.000963977,0.170600765,0.192301435,0.129180692,0.043403811,0.188418967
0.011988068,0.1831604,0.00625439,0.183668486,0.01484103,0.066697541,0.00088601,0.193600994,0.143187151,0.068392636,0.032851082,0.094472212
0.013140654,0.199068432,0.006453778,0.1982013,0.015613797,0.072306037,0.000923276,0.193243626,0.132566202,0.057278333,0.033255231,0.077949333
0.024562974,0.092097623,0.013458433,0.093592539,0.073044707,0.083973592,0.001871232,0.136731907,0.142125108,0.124454322,0.061466716,0.152620846
0.00353425,0.521981996,0.001437405,0.364186773,0.003311996,0.018660997,0.000236053,0.03302746,0.021549643,0.011279555,0.006377764,0.014416108
0.014986447,0.177952358,0.006462861,0.187852824,0.018434714,0.085904624,0.000959205,0.175700803,0.134125871,0.069364347,0.033302356,0.094953591
0.042158852,0.072269046,0.031269135,0.072329968,0.21031405,0.073090683,0.005203407,0.085388856,0.093220552,0.123135426,0.070858519,0.120761507
0.020063184,0.168942875,0.009304759,0.168677807,0.031244255,0.08636128,0.001425748,0.145296227,0.125966073,0.088466881,0.041390466,0.112860445
0.035340113,0.065915409,0.024601871,0.066879168,0.164388713,0.073289081,0.003487712,0.089830044,0.103161536,0.15185898,0.072294953,0.148952421
0.045770885,0.068559519,0.032360029,0.06891477,0.277722067,0.071789027,0.005722832,0.079159999,0.084151555,0.09871604,0.067493518,0.099639759
0.017330819,0.090448906,0.008665826,0.093438886,0.033524333,0.079523509,0.001173678,0.157915608,0.167423413,0.126259306,0.046839731,0.177455985
0.02782801,0.051375067,0.021659072,0.051788645,0.17023087,0.059079522,0.002776766,0.079302191,0.098384663,0.19226448,0.072172633,0.17313808
0.01342758,0.031992687,0.011365863,0.032769708,0.041734877,0.040474288,0.001200035,0.068174049,0.102539047,0.312115189,0.062708195,0.281498483
0.020553441,0.041832327,0.022383871,0.04230472,0.140731138,0.049194165,0.002330303,0.075331601,0.101066998,0.222883978,0.086620882,0.194766576
0.058823329,0.061275022,0.132707274,0.061368787,0.134581666,0.067350025,0.041506869,0.07346582,0.080463936,0.101472975,0.09190681,0.095077488
0.034169431,0.080402031,0.020305935,0.083245512,0.104698652,0.093351251,0.002711572,0.121618879,0.129645182,0.117439453,0.07779974,0.134612362
0.025148537,0.076262518,0.01618833,0.077785021,0.095535231,0.078918042,0.002088715,0.12610932,0.140432741,0.131958197,0.072881585,0.156691762
0.022364208,0.08070133,0.009443353,0.085965892,0.038639155,0.100171985,0.001284792,0.165113067,0.170345116,0.116133401,0.053202374,0.156635327
0.029116911,0.051481771,0.018714253,0.053241747,0.211250499,0.069151925,0.002357545,0.092176284,0.109959088,0.137515066,0.079910525,0.145124386
0.007650638,0.009146978,0.007162251,0.009331227,0.871246498,0.011589276,0.000985125,0.01340387,0.015228288,0.019559805,0.015690983,0.019005061
0.014229286,0.017521794,0.01401894,0.017999024,0.719701223,0.023901869,0.001603091,0.028870605,0.034253751,0.046175541,0.037096613,0.044628265
0.008956448,0.010785491,0.009452093,0.010955505,0.84915602,0.013298582,0.001299394,0.015475863,0.017574363,0.022615903,0.018532285,0.021898054
0.020198362,0.024864921,0.024220125,0.025038124,0.668322796,0.028671486,0.003676258,0.033200538,0.037330392,0.04883531,0.038907792,0.046733895
